Time,Value
2024/09/16 08:24:06,844.46
2024/09/16 08:29:06,901.98
2024/09/16 08:34:06,884.99
2024/09/16 08:39:06,887.46
2024/09/16 08:44:06,51.65
2024/09/16 08:49:06,882.13
2024/09/16 08:54:06,835.73
2024/09/16 08:59:06,117.18
2024/09/16 09:04:06,902.32
2024/09/16 09:09:06,890.19
2024/09/16 09:14:06,780.63
2024/09/16 09:19:06,867.48
2024/09/16 09:24:06,861.24
2024/09/16 09:29:06,900.3
2024/09/16 09:34:06,869.9
2024/09/16 09:39:06,874.87
2024/09/16 09:44:06,899.64
2024/09/16 09:49:06,778.84
2024/09/16 09:54:06,870.72
2024/09/16 09:59:06,559.34
2024/09/16 10:04:06,904.75
2024/09/16 10:09:06,898.03
2024/09/16 10:14:06,888.17
2024/09/16 10:19:06,882.46
2024/09/16 10:24:06,856.98
2024/09/16 10:29:05,889
2024/09/16 10:34:05,900.43
2024/09/16 10:39:05,887
2024/09/16 10:44:05,890.89
2024/09/16 10:49:05,873.07
2024/09/16 10:54:05,348.12
2024/09/16 10:59:05,897.99
2024/09/16 11:04:05,885.97
2024/09/16 11:09:05,886.17
2024/09/16 11:14:05,903.57
2024/09/16 11:19:05,900.18
2024/09/16 11:24:05,889.43
2024/09/16 11:29:05,846.3
2024/09/16 11:34:05,890.45
2024/09/16 11:39:05,900.78
2024/09/16 11:44:05,875.17
2024/09/16 11:49:05,102
2024/09/16 11:54:05,150.53
2024/09/16 11:59:05,899.39
2024/09/16 12:04:05,894
2024/09/16 12:09:05,212.24
2024/09/16 12:14:05,874.66
2024/09/16 12:19:05,890.81
2024/09/16 12:24:05,896.07
2024/09/16 12:29:05,889.72
2024/09/16 12:34:04,868.17
2024/09/16 12:39:04,183.4
2024/09/16 12:44:04,873.56
2024/09/16 12:49:04,888.84
2024/09/16 12:54:04,881.41
2024/09/16 12:59:04,185.3
2024/09/16 13:04:04,206.3
2024/09/16 13:09:04,859.93
2024/09/16 13:14:04,888.28
2024/09/16 13:19:04,346.15
2024/09/16 13:24:04,870.12
2024/09/16 13:29:04,855.6
2024/09/16 13:34:04,870.11
2024/09/16 13:39:04,873.32
2024/09/16 13:44:04,888.26
2024/09/16 13:49:04,855.92
2024/09/16 13:54:04,867.03
2024/09/16 13:59:04,889.97
2024/09/16 14:04:04,808
2024/09/16 14:09:04,889.31
2024/09/16 14:14:04,892.01
2024/09/16 14:19:04,892.13
2024/09/16 14:24:04,206.97
2024/09/16 14:29:04,875.76
2024/09/16 14:34:04,891.31
2024/09/16 14:39:04,239.81
2024/09/16 14:44:04,904.24
2024/09/16 14:49:04,883.67
2024/09/16 14:54:04,232.14
2024/09/16 14:59:04,889.79
2024/09/16 15:04:04,876.1
2024/09/16 15:09:04,214.5
2024/09/16 15:14:04,213.17
2024/09/16 15:19:04,-1
2024/09/16 15:24:04,234.42
2024/09/16 15:29:04,-1
2024/09/16 15:34:04,901.02
2024/09/16 15:39:04,903.74
2024/09/16 15:44:04,880.93
2024/09/16 15:49:04,885.04
2024/09/16 15:54:04,-1
2024/09/16 15:59:04,237.68
2024/09/16 16:04:04,887.05
2024/09/16 16:09:04,862.8
2024/09/16 16:14:04,878.98
2024/09/16 16:19:04,885.29
2024/09/16 16:24:04,897.65
2024/09/16 16:29:04,221.97
2024/09/16 16:34:04,899.4
2024/09/16 16:39:04,885.53
2024/09/16 16:44:04,888.82
2024/09/16 16:49:04,227.61
2024/09/16 16:54:04,875.22
2024/09/16 16:59:04,860.64
2024/09/16 17:04:04,889.23
2024/09/16 17:09:04,884.41
2024/09/16 17:14:04,872.52
2024/09/16 17:19:04,891.12
2024/09/16 17:24:04,175.37
2024/09/16 17:29:04,221.14
2024/09/16 17:34:04,877.76
2024/09/16 17:39:04,182.6
2024/09/16 17:44:04,880.54
2024/09/16 17:49:04,900.15
2024/09/16 17:54:04,883.62
2024/09/16 17:59:04,655.2
2024/09/16 18:04:03,832.76
2024/09/16 18:09:03,879.32
2024/09/16 18:14:03,896.36
2024/09/16 18:19:03,-1
2024/09/16 18:24:03,888.33
2024/09/16 18:29:03,895.7
2024/09/16 18:34:03,894.78
2024/09/16 18:39:03,885.27
2024/09/16 18:44:03,904.21
2024/09/16 18:49:03,179.75
2024/09/16 18:54:03,890.32
2024/09/16 18:59:03,887.72
2024/09/16 19:04:02,901.49
2024/09/16 19:09:02,886.41
2024/09/16 19:14:02,903.64
2024/09/16 19:19:02,876.5
2024/09/16 19:24:02,862.32
2024/09/16 19:29:02,878.3
2024/09/16 19:34:02,874.32
2024/09/16 19:39:02,882.33
2024/09/16 19:44:02,891.14
